"netuid","name","field","url","expected_text","result","detail","final_url"
"44","Score","sources","https://taostats.io/subnets/44","","live","200","https://taostats.io/subnets/44"
"44","Score","artifacts.github","https://github.com/score-technologies/turbovision","","live","pushed_at 2026-08-26, archived=false","https://github.com/score-technologies/turbovision"
"44","Score","artifacts.whitepaper","https://raw.githubusercontent.com/score-technologies/turbovision/main/notes/toward-manako/wp.md","","live","200","https://raw.githubusercontent.com/score-technologies/turbovision/main/notes/toward-manako/wp.md"
"44","Score","artifacts.dashboard","https://console.scorestudio.ai/","","live","200","https://console.scorestudio.ai/"
"44","Score","own_words","https://raw.githubusercontent.com/score-technologies/turbovision/main/README.md","TurboVision is Score's decentralized intelligence layer for live video and imagery.","live","200","https://raw.githubusercontent.com/score-technologies/turbovision/main/README.md"
"44","Score","identity.github_repo","https://github.com/score-technologies/turbovision","","live","pushed_at 2026-08-26, archived=false","https://github.com/score-technologies/turbovision"
"44","Score","identity.subnet_url","https://www.wearescore.com/","","live","200","https://www.wearescore.com/"
"80","OpenRoboto","stakers.q1","https://www.openroboto.ai/","An open competition on Bittensor for continuously improving robotics models.","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"80","OpenRoboto","stakers.q2","https://www.openroboto.ai/#/benchmark","3 ranked submissions refreshed Sep 10","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/benchmark"
"80","OpenRoboto","stakers.q3","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/docs/SUBNET_OVERVIEW.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/docs/SUBNET_OVERVIEW.md"
"80","OpenRoboto","stakers.q4","https://www.openroboto.ai/#/docs","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/docs"
"80","OpenRoboto","miners.q1","https://www.openroboto.ai/#/docs","Fine-tune the official base model","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/docs"
"80","OpenRoboto","miners.q2","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/README.md","Linux, an NVIDIA GPU (24 GB VRAM minimum) and a recent driver","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/README.md"
"80","OpenRoboto","miners.q3","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/docs/SUBNET_OVERVIEW.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/docs/SUBNET_OVERVIEW.md"
"80","OpenRoboto","miners.q4","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/MINER_LINGBOT.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/MINER_LINGBOT.md"
"80","OpenRoboto","buyers.q1","https://www.openroboto.ai/","Pull the base model, fine-tune it, submit the weights on-chain.","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"80","OpenRoboto","buyers.q2","https://www.openroboto.ai/","Host specific policy tournament based on real factory need","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"80","OpenRoboto","buyers.q3","https://www.openroboto.ai/#/docs","Open an issue on GitHub, we read everything","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/docs"
"80","OpenRoboto","buyers.q4","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/docs/SUBNET_OVERVIEW.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/docs/SUBNET_OVERVIEW.md"
"80","OpenRoboto","newcomers.q1","https://www.openroboto.ai/","Pull the base model, fine-tune it, submit the weights on-chain. A model only replaces the base if it scores better.","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"80","OpenRoboto","newcomers.q2","https://www.openroboto.ai/","Most of the strongest robot models today are built inside a few private labs. We build them in the open.","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"80","OpenRoboto","newcomers.q3","https://www.openroboto.ai/#/benchmark","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/benchmark"
"80","OpenRoboto","newcomers.q4","https://www.openroboto.ai/","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/README.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/README.md"
"80","OpenRoboto","sources","https://www.openroboto.ai/","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"80","OpenRoboto","sources","https://github.com/openroboto-ai/openroboto-subnet","","live","pushed_at 2026-09-08, archived=false","https://github.com/openroboto-ai/openroboto-subnet"
"80","OpenRoboto","sources","https://www.openroboto.ai/#/docs","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/docs"
"80","OpenRoboto","sources","https://www.openroboto.ai/#/benchmark","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/benchmark"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/README.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/README.md"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/MINER_LINGBOT.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/MINER_LINGBOT.md"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/REAL_TRACK.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/REAL_TRACK.md"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/MINER.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/MINER.md"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/PAYMENT.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/PAYMENT.md"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/README.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-cli/main/docs/README.md"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/docs/SUBNET_OVERVIEW.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/docs/SUBNET_OVERVIEW.md"
"80","OpenRoboto","sources","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/RELEASE_NOTES.md","","live","200","https://raw.githubusercontent.com/openroboto-ai/openroboto-subnet/main/RELEASE_NOTES.md"
"80","OpenRoboto","sources","https://api.openroboto.ai/api/v1/competitions","","live","200","https://api.openroboto.ai/api/v1/competitions"
"80","OpenRoboto","sources","https://taostats.io/subnets/80","","live","200","https://taostats.io/subnets/80"
"80","OpenRoboto","artifacts.github","https://github.com/openroboto-ai/openroboto-subnet","","live","pushed_at 2026-09-08, archived=false","https://github.com/openroboto-ai/openroboto-subnet"
"80","OpenRoboto","artifacts.docs","https://www.openroboto.ai/#/docs","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/docs"
"80","OpenRoboto","artifacts.api","https://api.openroboto.ai/api/v1/competitions","","live","200","https://api.openroboto.ai/api/v1/competitions"
"80","OpenRoboto","artifacts.dashboard","https://www.openroboto.ai/#/benchmark","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/#/benchmark"
"80","OpenRoboto","own_words","https://www.openroboto.ai/","An open competition on Bittensor for continuously improving robotics models.","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"80","OpenRoboto","identity.github_repo","https://github.com/openroboto-ai/openroboto-subnet","","live","pushed_at 2026-09-08, archived=false","https://github.com/openroboto-ai/openroboto-subnet"
"80","OpenRoboto","identity.subnet_url","https://www.openroboto.ai/","","live_unconfirmed","200, quoted text absent","https://www.openroboto.ai/"
"114","SOMA","stakers.q1","https://thesoma.ai","Cut Token Costs Keep The Quality","live","200","https://thesoma.ai"
"114","SOMA","stakers.q2","https://thesoma.ai","Save Tokens","live","200","https://thesoma.ai"
"114","SOMA","stakers.q3","https://thesoma.ai/docs/miner/INCENTIVE_MECHANISM","","live","200","https://thesoma.ai/docs/miner/INCENTIVE_MECHANISM"
"114","SOMA","stakers.q4","https://thesoma.ai/docs","","live","200","https://thesoma.ai/docs"
"114","SOMA","miners.q1","https://raw.githubusercontent.com/DendriteHQ/SOMA/main/README.md","build a solution that reduces the amount of context processed by the agent while preserving its ability to successfully complete the underlying task","live","200","https://raw.githubusercontent.com/DendriteHQ/SOMA/main/README.md"
"114","SOMA","miners.q2","https://raw.githubusercontent.com/DendriteHQ/SOMA/main/README.md","4 CPU cores, 16 GB RAM, 500 GB SSD storage","live","200","https://raw.githubusercontent.com/DendriteHQ/SOMA/main/README.md"
"114","SOMA","miners.q3","https://thesoma.ai/docs/miner/scoring","","live","200","https://thesoma.ai/docs/miner/scoring"
"114","SOMA","miners.q4","https://thesoma.ai/docs/miner/miner-setup","","live","200","https://thesoma.ai/docs/miner/miner-setup"
"114","SOMA","buyers.q1","https://thesoma.ai","Official SOMA application for AI agents","live","200","https://thesoma.ai"
"114","SOMA","buyers.q2","https://thesoma.ai","AI teams are paying for repeated context, not better intelligence","live","200","https://thesoma.ai"
"114","SOMA","buyers.q3","https://thesoma.ai/contact","","live","200","https://thesoma.ai/contact"
"114","SOMA","buyers.q4","https://thesoma.ai/contact","","live","200","https://thesoma.ai/contact"
"114","SOMA","newcomers.q1","https://thesoma.ai","a compression layer that cuts token costs without cutting output quality","live","200","https://thesoma.ai"
"114","SOMA","newcomers.q2","https://thesoma.ai","AI teams are paying for repeated context, not better intelligence","live","200","https://thesoma.ai"
"114","SOMA","newcomers.q3","https://thesoma.ai/docs/benchmark/overview","","live","200","https://thesoma.ai/docs/benchmark/overview"
"114","SOMA","newcomers.q4","https://thesoma.ai","","live","200","https://thesoma.ai"
"114","SOMA","sources","https://raw.githubusercontent.com/DendriteHQ/SOMA/main/README.md","","live","200","https://raw.githubusercontent.com/DendriteHQ/SOMA/main/README.md"
"114","SOMA","sources","https://thesoma.ai","","live","200","https://thesoma.ai"
"114","SOMA","sources","https://thesoma.ai/docs","","live","200","https://thesoma.ai/docs"
"114","SOMA","sources","https://github.com/DendriteHQ/SOMA/tree/main/docs","","live","200","https://github.com/DendriteHQ/SOMA/tree/main/docs"
"114","SOMA","sources","https://taostats.io/subnets/114","","live","200","https://taostats.io/subnets/114"
"114","SOMA","sources","https://thesoma.ai/docs/miner/INCENTIVE_MECHANISM","","live","200","https://thesoma.ai/docs/miner/INCENTIVE_MECHANISM"
"114","SOMA","sources","https://thesoma.ai/docs/miner/scoring","","live","200","https://thesoma.ai/docs/miner/scoring"
"114","SOMA","sources","https://thesoma.ai/docs/miner/miner-setup","","live","200","https://thesoma.ai/docs/miner/miner-setup"
"114","SOMA","sources","https://thesoma.ai/docs/benchmark/overview","","live","200","https://thesoma.ai/docs/benchmark/overview"
"114","SOMA","sources","https://app.thesoma.ai","","live","200","https://app.thesoma.ai/login"
"114","SOMA","sources","https://thesoma.ai/contact","","live","200","https://thesoma.ai/contact"
"114","SOMA","sources","https://thesoma.ai/docs/miner/context-compression","","live","200","https://thesoma.ai/docs/miner/context-compression"
"114","SOMA","artifacts.github","https://github.com/DendriteHQ/SOMA","","live","pushed_at 2026-09-09, archived=false","https://github.com/DendriteHQ/SOMA"
"114","SOMA","artifacts.docs","https://thesoma.ai/docs","","live","200","https://thesoma.ai/docs"
"114","SOMA","artifacts.discord","https://discord.gg/durr4Sg6sM","","manual","discord.gg is not fetched, check by hand","https://discord.gg/durr4Sg6sM"
"114","SOMA","artifacts.dashboard","https://app.thesoma.ai","","live","200","https://app.thesoma.ai/login"
"114","SOMA","own_words","https://raw.githubusercontent.com/DendriteHQ/SOMA/main/README.md","SOMA is a Bittensor subnet focused on context compression for AI agents.","live","200","https://raw.githubusercontent.com/DendriteHQ/SOMA/main/README.md"
"114","SOMA","identity.github_repo","https://github.com/DendriteHQ/SOMA","","live","pushed_at 2026-09-09, archived=false","https://github.com/DendriteHQ/SOMA"
"114","SOMA","identity.subnet_url","https://thesoma.ai","","live","200","https://thesoma.ai"
"114","SOMA","identity.discord","https://discord.gg/durr4Sg6sM","","manual","discord.gg is not fetched, check by hand","https://discord.gg/durr4Sg6sM"
"3","Teutonic","stakers.q1","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md","Teutonic is a king-of-the-hill pretraining system for Bittensor subnet 3. Miners submit immutable model checkpoints.","live_unconfirmed","200, quoted text absent","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md"
"3","Teutonic","stakers.q2","https://www.teutonic.ai/llms.txt","Kings earn the subnet emissions (paid in SN3 alpha tokens). You sell alpha for TAO, buy more GPU time, train again.","live","200","https://www.teutonic.ai/llms.txt"
"3","Teutonic","stakers.q3","https://www.teutonic.ai/llms.txt","","live","200","https://www.teutonic.ai/llms.txt"
"3","Teutonic","stakers.q4","https://www.teutonic.ai/","","live","200","https://www.teutonic.ai/"
"3","Teutonic","miners.q1","https://www.teutonic.ai/llms.txt","You (a miner) train a better checkpoint (a challenger), upload it through a validator-issued encrypted upload credential, and commit an irreversible on-chain ready signal.","live","200","https://www.teutonic.ai/llms.txt"
"3","Teutonic","miners.q2","https://www.teutonic.ai/llms.txt","For training you need a multi-GPU node (8x H200/B200-class or better) or multi-node setup","live","200","https://www.teutonic.ai/llms.txt"
"3","Teutonic","miners.q3","https://www.teutonic.ai/llms.txt","","live","200","https://www.teutonic.ai/llms.txt"
"3","Teutonic","miners.q4","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md","","live_unconfirmed","200, quoted text absent","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md"
"3","Teutonic","buyers.q1","https://teutonic.ai/paper.html","Model Weights","live","200","https://teutonic.ai/paper.html"
"3","Teutonic","buyers.q3","https://www.teutonic.ai/","","live","200","https://www.teutonic.ai/"
"3","Teutonic","buyers.q4","https://github.com/unarbos/teutonic","","live","pushed_at 2026-09-09, archived=false","https://github.com/unarbos/teutonic"
"3","Teutonic","newcomers.q1","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md","Teutonic is a king-of-the-hill pretraining system for Bittensor subnet 3.","live_unconfirmed","200, quoted text absent","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md"
"3","Teutonic","newcomers.q2","https://teutonic.ai/paper.html","decentralized competition can coordinate a productive search over training data and optimization strategies without prescribing a common training pipeline","live","200","https://teutonic.ai/paper.html"
"3","Teutonic","newcomers.q3","https://teutonic.ai/paper.html","","live","200","https://teutonic.ai/paper.html"
"3","Teutonic","newcomers.q4","https://www.teutonic.ai/","","live","200","https://www.teutonic.ai/"
"3","Teutonic","sources","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md","","live_unconfirmed","200, quoted text absent","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md"
"3","Teutonic","sources","https://www.teutonic.ai/","","live","200","https://www.teutonic.ai/"
"3","Teutonic","sources","https://www.teutonic.ai/llms.txt","","live","200","https://www.teutonic.ai/llms.txt"
"3","Teutonic","sources","https://teutonic.ai/dashboard.json","","live","200","https://teutonic.ai/dashboard.json"
"3","Teutonic","sources","https://teutonic.ai/paper.html","","live","200","https://teutonic.ai/paper.html"
"3","Teutonic","sources","https://raw.githubusercontent.com/unarbos/teutonic/main/DEPLOY.md","","live","200","https://raw.githubusercontent.com/unarbos/teutonic/main/DEPLOY.md"
"3","Teutonic","sources","https://teutonic.ai/datasets/manifest.json","","live","200","https://teutonic.ai/datasets/manifest.json"
"3","Teutonic","sources","https://github.com/unarbos/teutonic","","live","pushed_at 2026-09-09, archived=false","https://github.com/unarbos/teutonic"
"3","Teutonic","sources","https://taostats.io/subnets/3","","live","200","https://taostats.io/subnets/3"
"3","Teutonic","artifacts.github","https://github.com/unarbos/teutonic","","live","pushed_at 2026-09-09, archived=false","https://github.com/unarbos/teutonic"
"3","Teutonic","artifacts.docs","https://www.teutonic.ai/llms.txt","","live","200","https://www.teutonic.ai/llms.txt"
"3","Teutonic","artifacts.whitepaper","https://teutonic.ai/paper.html","","live","200","https://teutonic.ai/paper.html"
"3","Teutonic","artifacts.api","https://teutonic.ai/dashboard.json","","live","200","https://teutonic.ai/dashboard.json"
"3","Teutonic","artifacts.dashboard","https://www.teutonic.ai/","","live","200","https://www.teutonic.ai/"
"3","Teutonic","own_words","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md","Teutonic is a king-of-the-hill pretraining system for Bittensor subnet 3.","live_unconfirmed","200, quoted text absent","https://raw.githubusercontent.com/unarbos/teutonic/main/README.md"
"3","Teutonic","identity.github_repo","https://github.com/unarbos/teutonic","","live","pushed_at 2026-09-09, archived=false","https://github.com/unarbos/teutonic"
"3","Teutonic","identity.subnet_url","https://www.teutonic.ai/","","live","200","https://www.teutonic.ai/"
"8","Vanta","stakers.q1","https://raw.githubusercontent.com/taoshidev/vanta-network/main/README.md","Vanta receives signals from quant and deep learning machine learning trading systems","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/README.md"
"8","Vanta","stakers.q2","https://raw.githubusercontent.com/taoshidev/vanta-network/main/README.md","Millions of $ Funding","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/README.md"
"8","Vanta","stakers.q3","https://raw.githubusercontent.com/taoshidev/vanta-network/main/README.md","","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/README.md"
"8","Vanta","stakers.q4","https://www.vantanetwork.io/tokenomics","","live","200","https://www.vantanetwork.io/tokenomics"
"8","Vanta","miners.q1","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md","Our miners act like traders. To score well and receive incentive, they place orders on our system against different trade pairs.","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md"
"8","Vanta","miners.q2","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md","There is a minimal registration fee <1 TAO on mainnet.","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md"
"8","Vanta","miners.q3","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md","","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md"
"8","Vanta","miners.q4","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md","","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md"
"8","Vanta","buyers.q1","https://www.vantatrading.io/","A next-gen simulated trading platform built on decentralized infrastructure.","live","200","https://www.vantatrading.io/"
"8","Vanta","buyers.q2","https://www.vantatrading.io/pricing","Execute your strategy on Vanta's institutional-grade platform.","live","200","https://www.vantatrading.io/pricing"
"8","Vanta","buyers.q3","https://www.vantatrading.io/faq","","live","200","https://www.vantatrading.io/faq"
"8","Vanta","buyers.q4","https://www.vantanetwork.io/llms.txt","For questions, contact support@taoshi.io.","live","200","https://www.vantanetwork.io/llms.txt"
"8","Vanta","newcomers.q1","https://www.vantanetwork.io/","Performance verified onchain. Capital allocated by the protocol. No gatekeeping, no hidden rules","live","200","https://www.vantanetwork.io/"
"8","Vanta","newcomers.q2","https://www.vantanetwork.io/","A different model at every level","live","200","https://www.vantanetwork.io/"
"8","Vanta","newcomers.q3","https://www.vantanetwork.io/dashboard","","live","200","https://www.vantanetwork.io/dashboard"
"8","Vanta","newcomers.q4","https://www.vantanetwork.io/","","live","200","https://www.vantanetwork.io/"
"8","Vanta","sources","https://raw.githubusercontent.com/taoshidev/vanta-network/main/README.md","","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/README.md"
"8","Vanta","sources","https://www.vantanetwork.io/","","live","200","https://www.vantanetwork.io/"
"8","Vanta","sources","https://www.vantanetwork.io/llms.txt","","live","200","https://www.vantanetwork.io/llms.txt"
"8","Vanta","sources","https://www.vantanetwork.io/tokenomics","","live","200","https://www.vantanetwork.io/tokenomics"
"8","Vanta","sources","https://www.vantanetwork.io/transparency","","live","200","https://www.vantanetwork.io/transparency"
"8","Vanta","sources","https://www.vantanetwork.io/dashboard","","live","200","https://www.vantanetwork.io/dashboard"
"8","Vanta","sources","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md","","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/miner.md"
"8","Vanta","sources","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/signal_reference.md","","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/signal_reference.md"
"8","Vanta","sources","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/validator.md","","live","200","https://raw.githubusercontent.com/taoshidev/vanta-network/main/docs/validator.md"
"8","Vanta","sources","https://www.vantatrading.io/","","live","200","https://www.vantatrading.io/"
"8","Vanta","sources","https://www.vantatrading.io/faq","","live","200","https://www.vantatrading.io/faq"
"8","Vanta","sources","https://www.vantatrading.io/pricing","","live","200","https://www.vantatrading.io/pricing"
"8","Vanta","sources","https://tokenomics.taoshi.io","","live","200","https://tokenomics.taoshi.io"
"8","Vanta","sources","https://docs.taoshi.io/","","live","200","https://docs.taoshi.io/"
"8","Vanta","sources","https://discord.gg/vantatrading","","manual","discord.gg is not fetched, check by hand","https://discord.gg/vantatrading"
"8","Vanta","sources","https://taostats.io/subnets/8","","live","200","https://taostats.io/subnets/8"
"8","Vanta","artifacts.github","https://github.com/taoshidev/vanta-network","","live","pushed_at 2026-09-09, archived=false","https://github.com/taoshidev/vanta-network"
"8","Vanta","artifacts.docs","https://github.com/taoshidev/vanta-network/tree/main/docs","","live","200","https://github.com/taoshidev/vanta-network/tree/main/docs"
"8","Vanta","artifacts.discord","https://discord.gg/vantatrading","","manual","discord.gg is not fetched, check by hand","https://discord.gg/vantatrading"
"8","Vanta","artifacts.dashboard","https://www.vantanetwork.io/dashboard","","live","200","https://www.vantanetwork.io/dashboard"
"8","Vanta","own_words","https://www.vantanetwork.io/llms.txt","Vanta Network is the world's first decentralized funding engine for traders, built on Bittensor Subnet 8.","live","200","https://www.vantanetwork.io/llms.txt"
"8","Vanta","identity.github_repo","https://github.com/taoshidev/vanta-network","","live","pushed_at 2026-09-09, archived=false","https://github.com/taoshidev/vanta-network"
"8","Vanta","identity.subnet_url","https://www.vantanetwork.io/","","live","200","https://www.vantanetwork.io/"
"9","iota","stakers.q1","https://iota.macrocosmos.ai/","distributed, heterogenous, permissionless training of models can be a competitive economic alternative to training in a centralised context","live","200","https://iota.macrocosmos.ai/"
"9","iota","stakers.q2","https://iota.macrocosmos.ai/dashboard","Loss 0.0000 Tokens 0.00B Active nodes 0 Parameters 0.0B","live_unconfirmed","200, quoted text absent","https://iota.macrocosmos.ai/dashboard"
"9","iota","stakers.q3","https://docs.macrocosmos.ai/subnets/subnet-9-iota/scoring-rewards-and-kicking.md","","live","200","https://docs.macrocosmos.ai/subnets/subnet-9-iota/scoring-rewards-and-kicking.md"
"9","iota","stakers.q4","https://www.macrocosmos.ai/delegation-guide","","live","200","https://www.macrocosmos.ai/delegation-guide"
"9","iota","miners.q1","https://raw.githubusercontent.com/macrocosm-os/iota/main/README.md","Miners compete to process as many activations as possible in the training stage.","live","200","https://raw.githubusercontent.com/macrocosm-os/iota/main/README.md"
"9","iota","miners.q2","https://raw.githubusercontent.com/macrocosm-os/iota/main/README.md","Cuda GPU with >= 16GB VRAM (RTX 4090, for example)","live","200","https://raw.githubusercontent.com/macrocosm-os/iota/main/README.md"
"9","iota","miners.q3","https://docs.macrocosmos.ai/subnets/subnet-9-iota/scoring-rewards-and-kicking.md","","live","200","https://docs.macrocosmos.ai/subnets/subnet-9-iota/scoring-rewards-and-kicking.md"
"9","iota","miners.q4","https://raw.githubusercontent.com/macrocosm-os/iota/main/README.md","","live","200","https://raw.githubusercontent.com/macrocosm-os/iota/main/README.md"
"9","iota","buyers.q1","https://iota.macrocosmos.ai/","Train at Home By downloading an app, connecting your wallet and starting training","live","200","https://iota.macrocosmos.ai/"
"9","iota","buyers.q2","https://iota.macrocosmos.ai/","a competitive economic alternative to training in a centralised context","live","200","https://iota.macrocosmos.ai/"
"9","iota","buyers.q3","https://docs.macrocosmos.ai/subnets/subnet-9-iota.md","please message us in the Bittensor Discord channel for subnet 9, or our own Macrocosmos Discord","live","200","https://docs.macrocosmos.ai/subnets/subnet-9-iota.md"
"9","iota","buyers.q4","https://docs.macrocosmos.ai/subnets/subnet-9-iota/auditor-payout-system.md","","live","200","https://docs.macrocosmos.ai/subnets/subnet-9-iota/auditor-payout-system.md"
"9","iota","newcomers.q1","https://iota.macrocosmos.ai/","The core objective of Project Orion is to show that distributed, heterogenous, permissionless training of models can be a competitive economic alternative","live","200","https://iota.macrocosmos.ai/"
"9","iota","newcomers.q2","https://docs.macrocosmos.ai/product-and-services/tah.md","a distributed AI ecosystem powered by people, not datacenters","live_unconfirmed","200, quoted text absent","https://docs.macrocosmos.ai/product-and-services/tah.md"
"9","iota","newcomers.q3","https://iota.macrocosmos.ai/dashboard","","live_unconfirmed","200, quoted text absent","https://iota.macrocosmos.ai/dashboard"
"9","iota","newcomers.q4","https://iota.macrocosmos.ai/","","live","200","https://iota.macrocosmos.ai/"
"9","iota","sources","https://raw.githubusercontent.com/macrocosm-os/iota/main/README.md","","live","200","https://raw.githubusercontent.com/macrocosm-os/iota/main/README.md"
"9","iota","sources","https://iota.macrocosmos.ai/","","live","200","https://iota.macrocosmos.ai/"
"9","iota","sources","https://iota.macrocosmos.ai/docs","","redirected","200, host changed to docs.macrocosmos.ai: https://docs.macrocosmos.ai/","https://docs.macrocosmos.ai/"
"9","iota","sources","https://docs.macrocosmos.ai/subnets/subnet-9-iota.md","","live","200","https://docs.macrocosmos.ai/subnets/subnet-9-iota.md"
"9","iota","sources","https://github.com/macrocosm-os/iota","","live","pushed_at 2026-09-08, archived=false","https://github.com/macrocosm-os/iota"
"9","iota","sources","https://docs.macrocosmos.ai/llms.txt","","live","200","https://docs.macrocosmos.ai/llms.txt"
"9","iota","sources","https://iota.macrocosmos.ai/dashboard","","live_unconfirmed","200, quoted text absent","https://iota.macrocosmos.ai/dashboard"
"9","iota","sources","https://docs.macrocosmos.ai/product-and-services/tah.md","","live_unconfirmed","200, quoted text absent","https://docs.macrocosmos.ai/product-and-services/tah.md"
"9","iota","sources","https://docs.macrocosmos.ai/subnets/subnet-9-iota/scoring-rewards-and-kicking.md","","live","200","https://docs.macrocosmos.ai/subnets/subnet-9-iota/scoring-rewards-and-kicking.md"
"9","iota","sources","https://docs.macrocosmos.ai/subnets/subnet-9-iota/auditor-payout-system.md","","live","200","https://docs.macrocosmos.ai/subnets/subnet-9-iota/auditor-payout-system.md"
"9","iota","sources","https://docs.macrocosmos.ai/product-and-services/tah/hardware-requirements.md","","live","200","https://docs.macrocosmos.ai/product-and-services/tah/hardware-requirements.md"
"9","iota","sources","https://raw.githubusercontent.com/macrocosm-os/iota/main/docs/VALIDATOR_README.md","","live","200","https://raw.githubusercontent.com/macrocosm-os/iota/main/docs/VALIDATOR_README.md"
"9","iota","sources","https://www.macrocosmos.ai/delegation-guide","","live","200","https://www.macrocosmos.ai/delegation-guide"
"9","iota","sources","https://arxiv.org/abs/2507.17766","","live","200","https://arxiv.org/abs/2507.17766"
"9","iota","sources","https://api.github.com/repos/macrocosm-os/iota/contents/docs","","live","200","https://api.github.com/repos/macrocosm-os/iota/contents/docs"
"9","iota","sources","https://taostats.io/subnets/9","","live","200","https://taostats.io/subnets/9"
"9","iota","artifacts.github","https://github.com/macrocosm-os/iota","","live","pushed_at 2026-09-08, archived=false","https://github.com/macrocosm-os/iota"
"9","iota","artifacts.docs","https://docs.macrocosmos.ai/subnets/subnet-9-iota","","live","200","https://docs.macrocosmos.ai/subnets/subnet-9-iota"
